ID,套餐金额,额外通话时长,额外流量,改变行为,服务合约,关联购买,集团用户,流失用户
481,1,306.66666666666697,-64.41371345483496,0,1,0,1,1
482,1,1879.5,-99.83230095425807,0,1,0,1,0
483,1,-133.166666666667,-52.44803578532473,0,1,0,1,1
484,1,274.83333333333303,13.246217727090926,0,1,0,1,1
485,1,391.2,-60.925009975326816,0,1,0,1,1
486,1,-3.0,-36.55921066214461,0,0,2,1,0
487,1,-163.333333333333,-60.0,0,0,0,1,1
488,1,3920.1666666666706,6.772481282135737,0,1,0,1,1
489,1,336.16666666666697,-5.517962588534124,0,1,0,1,0
490,1,91.8333333333333,-31.12130431640045,0,1,0,1,1
491,1,467.166666666667,-19.525334324789934,0,1,0,1,0
492,1,-50.0,-699.0,0,0,0,0,1
493,1,1562.83333333333,-147.30547099058703,0,1,2,1,0
494,1,83.8333333333333,124.03126295389283,0,1,0,1,1
495,1,-103.833333333333,-85.71161202083083,0,0,0,1,1
496,1,-140.0,-60.0,0,0,0,1,1
497,1,4143.0,-39.9209208488461,0,1,0,1,1
498,1,-93.5,-59.03199863448926,0,0,1,1,1
499,1,-123.28333333333299,-59.95006431232781,0,0,0,1,1
500,1,2850.6666666666697,-194.498350620404,1,0,0,1,1
501,1,-50.0,-59.40400218964001,0,0,0,1,1
502,1,563.833333333333,-1.6972261712749863,0,1,0,1,1
503,1,-1.0,-267.7468338012453,0,0,0,1,1
504,1,282.66666666666697,-40.345970934107726,0,0,0,1,1
505,1,-154.333333333333,77.9010177612815,0,0,0,1,1
506,2,1432.83333333333,136.34454738215928,0,1,0,1,1
507,1,-52.6666666666667,-52.184819327514745,0,0,0,1,1
508,1,801.666666666667,59.386513755323364,0,1,0,1,0
509,1,1186.33333333333,-78.95635290304641,0,1,0,1,0
510,1,-253.333333333333,-44.2326765150601,0,0,1,1,0
511,1,365.333333333333,3.2774919668996554,0,1,0,1,1
512,1,268.66666666666697,14.762408258253295,0,1,0,1,1
513,1,202.833333333333,-60.0,0,0,0,1,1
514,1,51.5,-255.36316818686745,0,0,0,1,1
515,1,-163.833333333333,-40.18324041372534,0,0,0,1,1
516,1,1060.0,-56.1108608246,0,0,0,1,1
517,1,96.7333333333333,-59.80292719060708,0,0,0,1,1
518,1,58.6666666666667,-144.36480991693173,0,1,0,1,1
519,1,700.0,-58.631171703347704,0,0,0,1,1
520,1,-50.0,-54.32690906524658,0,0,0,1,1
521,1,155.166666666667,25.898070197473487,0,1,0,1,1
522,1,-50.0,-299.98765563964844,0,0,0,1,1
523,1,17.5833333333333,-56.30419769287254,0,0,0,1,1
524,1,303.25,-59.818693074313344,0,0,0,1,1
525,1,-49.3333333333333,-210.01064968080001,0,1,0,1,1
526,1,571.0,-70.5527006115381,0,1,0,1,0
527,1,808.716666666667,-47.587732527316106,0,0,0,1,1
528,1,221.333333333333,-53.21023629505511,0,0,0,1,1
529,1,142.0,-300.0,0,0,0,1,1
530,1,-33.1666666666667,-37.79759601591783,1,0,0,1,1
531,1,-178.666666666667,-59.92469060421011,0,0,0,1,1
532,2,749.166666666667,129.62712224034382,1,0,0,1,0
533,1,-47.8333333333333,47.81873101300456,1,1,0,1,0
534,1,-48.8333333333333,-226.2720246327,0,1,0,1,1
535,1,-37.0,-199.74986404838435,0,0,0,1,1
536,1,-367.5,-57.83386717901961,0,0,0,1,1
537,1,-27.8333333333333,-60.0,0,0,0,1,1
538,1,-163.166666666667,-59.82765605232992,0,0,0,1,1
539,1,-21.8333333333333,-11.146562229446289,0,0,0,1,1
540,1,17.5,-59.45010725657127,0,0,0,1,1
541,1,1860.0,-21.23515295971716,0,0,0,1,1
542,1,-183.333333333333,-59.7449931231423,0,0,0,1,1
543,1,287.66666666666697,141.35700315597433,0,0,0,1,0
544,1,420.666666666667,-68.86942536098704,0,0,1,1,1
545,1,-35.0,-283.473408699,0,0,0,1,1
546,1,-28.8333333333333,-49.22291642971693,0,0,0,1,1
547,1,1596.0,-59.96979363759366,0,0,0,1,1
548,1,-156.333333333333,-59.87323837280304,0,0,0,1,1
549,1,-197.833333333333,-59.531242847442634,0,0,0,1,1
550,1,512.666666666667,-59.8150541305542,0,0,0,1,1
551,1,0.666666666666667,-38.48448753343821,0,1,0,1,1
552,1,-170.0,-60.0,0,0,0,1,1
553,1,-31.1666666666667,-168.15191144708015,0,0,0,1,1
554,1,-20.0,-57.34132556915283,0,0,0,1,1
555,1,94.8333333333333,-46.729525479371866,0,0,0,1,1
556,1,-50.0,-238.689540385,0,0,0,1,1
557,1,-163.666666666667,-52.61547001923852,0,0,0,1,1
558,1,-299.33333333333303,-60.0,0,0,0,1,1
559,1,-163.0,-57.15075238546069,0,0,0,1,1
560,1,-318.66666666666697,-57.85076168606263,0,0,0,1,1
561,1,-139.166666666667,-59.896914915609294,0,0,0,1,1
562,1,791.166666666667,53.282362764337094,0,0,0,1,1
563,1,653.333333333333,37.03087007798038,0,0,0,1,0
564,1,-358.166666666667,-59.71334292671929,0,0,0,1,1
565,1,525.0,288.17131598697887,0,0,0,1,0
566,1,375.55,10.841805110987117,0,0,0,1,1
567,1,-53.1666666666667,-60.0,0,0,0,1,1
568,1,-88.95,-54.30599542094896,0,0,0,1,1
569,1,-57.0,-59.88877459934781,0,0,0,1,1
570,1,-120.333333333333,-60.0,0,0,0,1,1
571,1,-71.8333333333333,-59.81875801086426,0,0,0,1,1
572,1,-5.66666666666667,-59.80504398345902,0,0,0,1,1
573,1,-200.0,-1166.0,0,0,0,0,1
574,1,-202.5,-59.765506570989494,0,0,0,1,1
575,1,105.166666666667,-59.96945691108685,0,0,0,1,1
576,1,1318.33333333333,-41.468948650275934,0,0,0,1,1
577,1,-19.5,-211.77401942698606,0,0,0,1,1
578,1,2.5,-71.25575447061685,0,0,0,1,1
579,1,-2.0,-59.99324391104955,0,0,0,1,1
580,1,2861.1666666666697,-59.453408241271255,0,0,0,1,1
581,1,-32.1666666666667,-25.004580324340026,0,0,0,1,1
582,1,195.5,-188.15013395521862,0,1,0,1,0
583,2,750.0,-621.5717248916626,0,0,0,1,1
584,1,-158.5,-49.290821855718,0,0,0,1,1
585,1,12.666666666666698,-59.99639892578125,0,0,0,1,1
586,1,212.166666666667,-47.19206073063393,0,0,0,1,1
587,1,-76.5,-59.99206945631234,0,0,0,1,1
588,1,-321.0,-59.55444032495566,0,0,0,1,1
589,1,2735.6666666666697,-59.767412948608026,0,0,0,1,1
590,1,430.0,507.31069899942617,0,0,0,1,1
591,1,86.9833333333333,-60.0,0,0,0,1,1
592,1,-374.5,-59.72363901138301,0,0,0,1,1
593,1,-160.333333333333,-59.95431995391846,0,0,0,1,1
594,1,-198.333333333333,-57.2580118181,0,0,0,1,1
595,1,-175.166666666667,-34.79630809361281,0,0,0,1,1
596,1,-130.333333333333,-16.18456325524346,0,0,0,1,1
597,1,-43.8333333333333,-110.9842070581,0,1,0,1,1
598,2,1211.66666666667,-504.8300181885009,0,1,0,1,0
599,1,299.0,3.0532594720213946,0,0,0,1,0
600,1,584.166666666667,-20.327495365744237,0,0,0,1,0
601,2,-487.616666666667,-615.4617148249276,0,1,0,1,1
602,2,-200.0,-261.5432520465511,0,1,0,1,0
603,2,-256.5,-395.6674595963167,1,1,0,1,0
604,2,-324.0,-97.10355165252669,0,1,0,1,1
605,1,-49.5,-137.77809461152313,0,1,0,1,1
606,1,11.5,288.45355305022633,0,1,0,1,0
607,2,-153.0,-290.7345952306248,0,1,0,1,1
608,1,110.666666666667,-157.72556941872398,0,1,0,1,0
609,2,17.8333333333333,-123.49968775618729,0,1,0,1,0
610,2,-679.333333333333,-1021.5363168715616,0,0,0,1,1
611,3,-2558.0,-2189.875985596452,0,0,2,0,0
612,3,-696.0,-762.3194686620352,0,0,0,0,0
613,1,762.166666666667,-62.862409947328224,0,1,0,1,0
614,1,27.6666666666667,72.34127438096816,0,0,0,0,0
615,1,472.166666666667,216.53367999714519,0,0,0,0,0
616,1,-50.0,-579.0,0,0,0,0,1
617,1,347.5,30.63556736651875,0,1,0,1,0
618,1,1155.33333333333,124.96831856711887,0,0,0,0,0
619,1,353.0,74.85109007411258,0,0,0,0,0
620,1,138.666666666667,-92.07335006072971,0,1,0,0,0
621,1,179.333333333333,-158.23447335601918,0,0,0,0,0
622,1,110.666666666667,161.36240477871343,0,1,0,1,0
623,3,-598.0,-896.5697302582812,0,0,0,1,0
624,1,-60.0,-60.0,0,0,0,0,1
625,1,-147.833333333333,-59.657182866876774,0,0,0,0,1
626,1,887.5,-91.38448292873079,0,0,0,0,1
627,2,812.15,-365.9007185299665,0,0,0,1,1
628,1,-309.0,-59.97683725357053,0,0,0,0,1
629,1,-95.6666666666667,-59.940151119232524,0,0,0,0,1
630,1,-178.166666666667,-60.0,0,0,0,0,1
631,1,152.0,134.81420980821528,0,0,0,1,0
632,1,-322.33333333333303,-155.30158710479375,0,0,0,0,1
633,1,-334.66666666666697,-59.63810019059603,0,0,0,0,1
634,1,134.7,-131.05686075022552,0,0,0,0,1
635,1,-194.166666666667,-59.34273986816483,0,0,0,0,1
636,1,297.33333333333303,30.406972846984488,0,0,1,1,0
637,1,-317.0,-59.79943396828346,0,0,0,0,1
638,1,-97.0,-59.6399097442624,0,0,0,0,1
639,1,-50.0,-589.0,0,0,0,0,1
640,1,-216.166666666667,-59.8259030977885,0,0,0,0,1
641,1,-50.0,-881.0,0,0,0,0,1
642,1,1329.5,92.21224896523023,0,1,0,1,0
643,1,103.0,-59.78341399298769,0,0,0,0,1
644,1,-50.0,-1045.0,0,0,0,0,1
645,1,-241.5,-59.82256117734046,0,0,0,0,1
646,1,-170.0,-60.0,0,0,0,0,1
647,1,30.0,-289.150292397,0,0,0,0,1
648,1,475.166666666667,-14.164408070546903,0,0,0,0,1
649,1,-235.666666666667,-59.721766789753275,0,0,0,0,1
650,1,316.15,-59.78532505035485,0,0,0,0,1
651,1,-81.6666666666667,-4.302595918864534,0,0,0,0,1
652,1,-50.0,-453.0,0,0,0,0,1
653,1,615.35,-59.72306779717922,0,0,0,0,1
654,1,-99.3166666666667,-59.70577187971592,0,0,0,0,1
655,1,-22.6666666666667,-59.81147948178371,0,0,0,0,1
656,1,-36.1666666666667,-28.239104191544534,0,0,0,0,1
657,1,-47.5,-154.78463673583215,0,0,0,0,1
658,1,290.83333333333303,-38.8287940152844,0,1,0,0,0
659,3,1200.83333333333,-300.0867579529767,0,0,0,0,0
660,1,-94.3333333333333,-51.71285328779288,0,0,1,1,0
661,1,-148.0,-50.17352019569758,0,0,2,1,0
662,1,1354.0,218.80757386342827,0,0,0,0,1
663,3,-786.833333333333,-612.0753898156552,0,0,0,1,1
664,1,136.016666666667,-45.338723103251965,0,0,0,0,1
665,1,142.1,-59.741336743037316,0,0,0,0,1
666,1,1464.0,81.9916300423738,0,1,0,0,0
667,1,-361.833333333333,-59.69219407168386,0,0,0,0,1
668,1,73.1666666666667,-34.195553779575754,0,0,0,0,1
669,1,-331.5,-52.8235730257949,0,0,0,0,1
670,1,-302.33333333333303,-59.303681546993026,0,0,0,0,1
671,1,-351.5,-38.8205845904496,1,1,0,0,1
672,1,376.166666666667,8.886925965020037,0,0,0,1,0
673,1,-200.0,-254.0,0,0,0,0,1
674,1,168.166666666667,-100.92499291103185,0,1,0,1,0
675,1,-423.833333333333,-79.37886735916109,0,1,0,1,1
676,1,16.783333333333303,-59.19886790381209,0,0,0,0,1
677,1,-150.166666666667,-59.693709492683496,0,0,0,0,1
678,1,514.166666666667,-59.813001791636246,0,0,0,0,1
679,1,-12.0,-169.71885629129426,0,0,0,0,1
680,1,232.166666666667,-24.27534120746248,0,0,0,0,1
681,1,1628.33333333333,-59.90478744506773,0,0,0,0,1
682,1,-13.5,47.80476585247803,1,0,0,0,0
683,1,-60.0,-51.374081178132236,0,0,0,0,1
684,1,126.0,-59.999147097269685,0,0,0,0,1
685,1,132.566666666667,43.98502041749778,0,0,0,0,1
686,1,-26.8333333333333,-88.44944944865902,0,1,0,0,1
687,1,11.833333333333302,-30.842440057419616,0,1,0,0,0
688,1,952.666666666667,144.69610775798554,0,0,0,0,0
689,1,76.5,-26.40268505207127,0,0,0,0,0
690,1,-18.5,-36.17616526310999,0,1,0,0,1
691,1,-34.1666666666667,-29.48810736668848,0,1,0,0,1
692,1,-110.666666666667,-59.7542050679564,0,0,0,1,1
693,1,28.0,-59.9986695289612,0,0,0,0,1
694,1,-104.333333333333,-59.83335955937731,0,0,0,0,1
695,1,-352.0,-31.50185807552832,0,0,0,1,1
696,1,-9.33333333333333,-48.196212927467435,0,0,0,0,1
697,1,566.416666666667,-59.85064371426879,0,0,0,0,1
698,1,-320.0,-60.0,0,0,0,0,1
699,1,-160.333333333333,-59.610017603093745,0,0,0,0,1
700,1,-140.0,-60.0,0,0,0,0,1
701,1,-320.0,-60.0,0,0,0,1,1
702,1,2686.6666666666697,-14.953666600293591,0,0,0,0,1
703,1,131.333333333333,-55.9745303392187,0,0,0,0,1
704,1,609.2,18.327759504872603,0,1,0,1,1
705,1,-50.0,-200.570276576885,0,0,0,0,1
706,1,1840.66666666667,-96.58165482261795,0,1,0,0,1
707,1,215.133333333333,-57.91865314136853,0,0,0,0,1
708,1,-24.3333333333333,-2.4376777665506806,0,1,0,0,0
709,1,64.0,63.89951634413376,0,0,0,0,0
710,3,-1187.33333333333,1554.7887066182104,0,1,0,1,0
711,1,-42.1666666666667,-166.14590645,0,0,0,0,1
712,1,-174.833333333333,-59.83243105146643,0,0,0,0,1
713,1,8.83333333333333,-30.25284359718205,0,1,0,0,0
714,1,230.0,-201.10366851933685,0,1,0,1,0
715,1,263.33333333333303,-70.10467283156196,0,1,0,0,1
716,2,3892.0833333333294,202.33416176276245,0,0,0,1,1
717,1,162.333333333333,56.21797839793899,0,1,0,1,1
718,1,-50.0,526.5465826815,0,1,0,0,1
719,1,805.833333333333,48.90313720121234,0,0,0,0,1
720,1,500.666666666667,40.59192318349753,0,0,0,0,0
721,1,-240.0,-299.4348773956299,0,0,0,1,1
722,1,-43.0,-249.2590833935036,0,1,0,0,1
723,1,454.333333333333,-48.364625911665385,0,1,0,1,0
724,1,11.166666666666698,5.752770296333475,0,1,0,1,0
725,1,348.5,10.242268092113736,0,1,0,0,0
726,1,-133.166666666667,-59.81174492836001,0,0,0,0,1
727,1,-50.0,-2.4607744216919802,0,0,0,0,1
728,1,-2.6666666666666696,-299.0220205306902,0,0,0,0,1
729,1,-27.0,-286.74074132103766,0,0,0,0,1
730,1,-304.5,-59.9078852913595,0,0,0,0,1
731,1,332.716666666667,-59.78660054640332,0,0,0,0,1
732,1,-23.3333333333333,-166.7634362373966,0,0,0,0,1
733,1,-115.666666666667,-54.94479378786925,0,0,0,0,1
734,1,-140.0,-59.999571800231934,0,0,0,0,1
735,1,276.66666666666697,95.16497028954372,0,1,0,0,0
736,1,-165.0,-24.115715740713345,0,0,0,0,1
737,1,-295.33333333333303,-58.65395383834765,0,0,0,0,1
738,1,-50.0,-1195.0,0,0,0,0,1
739,1,117.866666666667,-59.412315021860024,0,0,0,0,1
740,1,-190.333333333333,-58.24795518602606,0,0,0,0,1
741,1,141.833333333333,-59.804282188416074,0,0,0,0,1
742,1,234.833333333333,-258.6759281158791,0,0,0,0,1
743,1,-50.0,-296.72414827346176,0,0,0,0,1
744,1,1353.16666666667,861.477125315736,0,0,0,0,0
745,1,810.0,-17.703188469660613,0,0,0,0,1
746,1,571.666666666667,18.614831669767767,0,0,0,0,0
747,1,664.833333333333,22.970090807712122,0,1,0,0,1
748,1,415.8,-2.0342318794284537,0,1,0,0,1
749,1,2562.3333333333303,133.3942917114852,0,1,0,1,0
750,1,320.66666666666697,21.852841619100577,0,1,0,1,0
751,1,289.33333333333303,-141.93885934907178,0,1,0,0,1
752,1,846.0666666666671,-12.393055915658513,0,1,0,0,1
753,1,-99.0,98.36656290071927,0,0,0,0,0
754,1,1506.83333333333,-91.39874112598974,0,1,0,0,1
755,1,99.5,-118.8145345636285,0,0,1,0,0
756,1,-35.3333333333333,-55.68095241894296,0,0,0,0,1
757,1,-140.0,-60.0,0,0,0,0,1
758,1,193.5,-59.98315668106079,0,0,0,0,1
759,1,311.33333333333303,49.28891468004043,0,0,0,0,0
760,1,1537.0,98.96388346205723,0,0,0,0,0
761,1,4.0,519.349277402925,0,0,2,1,0
762,1,-0.5,-64.10007000236745,0,0,0,0,1
763,1,70.45,-56.4076520746306,0,0,0,0,1
764,1,47.1666666666667,-59.81707986195864,1,0,0,0,1
765,1,-346.666666666667,-59.958097457885714,0,0,0,0,1
766,1,-320.0,-60.0,0,0,0,1,1
767,1,-380.0,-59.99098096575056,0,0,0,1,1
768,2,1818.0,149.35038627035567,0,1,0,1,0
769,1,-58.9333333333333,-27.16819953919763,0,0,0,0,1
770,1,-320.0,-60.0,0,0,0,1,1
771,1,664.666666666667,-59.90578858057695,0,0,0,1,1
772,1,-38.3666666666667,67.74313028619098,0,0,0,0,1
773,1,-31.1666666666667,-17.26830661378074,0,0,0,0,1
774,1,-49.3333333333333,-299.93893241882324,0,0,0,0,1
775,1,-46.1666666666667,-145.20158886948244,0,0,0,0,1
776,1,-364.5,-59.92353873782688,0,0,0,0,1
777,1,78.1666666666667,-42.949861129088156,0,0,0,0,1
778,1,233.46666666666698,108.1474769111968,0,0,0,0,1
779,1,49.5,-31.07699847225119,0,0,0,0,1
780,1,-95.8333333333333,-59.862279680039435,0,0,0,0,1
781,1,-50.0,-1351.0,0,0,0,0,1
782,1,-198.166666666667,-56.14690208435058,0,0,0,0,1
783,1,-140.0,-60.0,0,0,0,0,1
784,1,-339.0,-9.985389900148439,0,0,0,0,1
785,1,188.666666666667,-5.523081567696507,0,0,0,0,1
786,1,1070.33333333333,87.26380903193555,0,1,0,1,0
787,1,-237.0,-59.799432927912044,0,0,0,0,1
788,1,807.0,34.87516013653323,0,1,0,1,0
789,1,639.833333333333,202.8893703637646,0,0,0,0,1
790,1,-197.666666666667,-59.94911909103399,0,0,0,0,1
791,1,962.0,29.162523315936244,0,0,2,0,0
792,1,2128.0,-59.99927806854248,0,0,0,0,1
793,1,-35.0,-1236.0,0,0,0,0,1
794,1,2555.5,-194.08013868238803,0,1,0,0,1
795,1,897.333333333333,139.57199446224178,0,1,0,1,0
796,1,120.833333333333,-33.650583880268705,0,0,0,0,1
797,1,-50.0,-1446.0,0,0,0,0,1
798,1,-30.0,-276.7751932144165,0,0,0,0,1
799,1,-187.0,-56.21030539649933,0,0,0,0,1
800,1,-197.166666666667,59.006111826261005,0,0,0,0,1
801,1,-95.0,-124.44696576253851,0,0,0,0,1
802,1,-184.0,-59.24805771220817,0,0,0,0,1
803,1,633.5,-125.72317550476872,1,1,0,0,0
804,1,-228.666666666667,-60.0,0,0,0,0,1
805,1,-50.0,-996.0,0,0,0,0,1
806,1,-38.0,-299.8480310440064,0,0,0,0,1
807,1,-148.166666666667,-57.67237033843994,0,0,0,0,1
808,1,679.0,64.95355850681928,0,1,0,0,1
809,1,-137.083333333333,-54.749675178540926,0,0,0,0,1
810,1,-195.0,-58.56524586677514,0,0,0,0,1
811,1,-191.166666666667,-59.5980889797201,0,0,2,0,1
812,1,-187.5,-59.071250915527344,0,0,0,0,1
813,1,25.6666666666667,-34.90006468847505,0,0,0,1,1
814,1,-200.0,-742.0,0,0,0,0,1
815,1,575.833333333333,-30.61446833927275,0,1,0,1,1
816,1,328.0,340.5136434326463,0,1,1,1,0
817,1,-44.5,-292.5008651733401,0,0,0,0,1
818,2,2172.1666666666697,99.98146699189414,0,1,0,1,0
819,1,-185.166666666667,-1238.0,0,0,0,0,1
820,1,601.833333333333,-59.93190330929229,0,0,0,0,1
821,1,725.5,-59.90472014745041,0,0,0,0,1
822,1,203.0,-34.180181105891016,0,0,0,0,1
823,2,1589.33333333333,130.36156581591894,0,1,0,0,0
824,1,-50.0,-55.0,0,0,0,0,1
825,1,84.4666666666667,-59.904775272716044,0,0,0,0,1
826,1,-139.5,-59.82456926865993,0,0,0,0,1
827,3,-309.5,-685.9223880127674,0,0,0,1,0
828,1,440.0,4.798467647887394,0,1,0,1,0
829,1,759.1833333333329,29.579697133677072,0,1,0,1,1
830,1,299.33333333333303,35.012035781245075,0,1,0,1,0
831,1,26.0,-59.36341214180146,0,0,0,0,1
832,1,-19.8333333333333,-54.92069824535122,0,0,0,0,1
833,1,-247.333333333333,-59.996699593283864,0,0,0,0,1
834,1,-183.0,-58.672007465360345,0,0,0,1,1
835,1,-122.0,-55.9752494493891,0,0,0,1,1
836,1,-59.8333333333333,-15.30483214072466,0,0,0,0,1
837,1,3394.0,-194.771587371804,0,1,0,0,1
838,1,109.833333333333,-59.812639669938214,0,0,0,0,1
839,1,-200.0,-789.0,0,0,0,0,1
840,1,-50.0,-299.76257324219,0,0,0,0,1
841,1,268.733333333333,-59.89903211593583,0,0,0,0,1
842,1,-144.333333333333,-59.853884379191406,0,0,0,0,1
843,1,510.6,35.900464057668025,0,1,0,1,1
844,1,571.0,68.76590535651508,0,1,0,1,1
845,1,309.58333333333303,21.446976001213415,0,1,0,0,1
846,1,260.33333333333303,-302.8775846993016,0,0,0,1,0
847,1,-173.833333333333,-184.67305892977717,0,1,0,1,0
848,1,4230.0,-10.422554016073894,0,0,0,0,1
849,1,-228.0,-57.29969076676823,0,0,0,0,1
850,1,-196.0,-60.0,0,0,0,0,1
851,1,298.5,-128.89319996974606,0,1,0,1,0
852,1,-88.5,-161.80997987202488,0,0,0,0,1
853,1,-379.833333333333,-58.09095287322998,0,0,0,0,1
854,1,18.2,-214.63781833648682,0,0,0,0,1
855,1,-40.3333333333333,-59.735894983462885,0,0,0,0,1
856,1,516.166666666667,-46.86571494016543,0,0,0,0,1
857,1,-162.833333333333,-59.83320124944097,0,0,0,0,1
858,1,45.15,-62.969266804507434,1,0,0,0,1
859,1,703.666666666667,144.3231652199699,0,1,0,0,0
860,1,-793.666666666667,-97.17897274309212,1,0,0,1,0
861,1,298.83333333333303,-39.437262376156774,0,1,0,0,0
862,1,214.166666666667,209.5683510490332,0,1,0,0,1
863,1,2315.5,-60.0,0,0,0,0,1
864,1,202.7,26.479003172182864,0,1,0,0,1
865,1,927.0,-4.871123442359772,1,1,0,1,0
866,1,-127.85,-60.0,0,0,0,0,1
867,1,-108.333333333333,-59.85477848052961,0,0,0,0,1
868,1,-379.5,-60.0,0,0,0,0,1
869,2,1110.5,51.4684004468112,0,0,0,1,0
870,1,-380.0,-25.7427142461141,0,0,0,1,1
871,1,50.6666666666667,-60.0,0,0,0,1,1
872,1,17.1666666666667,-59.90573648972939,0,0,0,1,1
873,1,40.6666666666667,-59.998081525166825,0,0,0,1,1
874,1,149.016666666667,-59.65273380279312,0,0,0,1,1
875,2,764.666666666667,-78.8115860901223,0,1,0,1,0
876,1,-123.833333333333,-46.395412705222824,0,0,0,1,1
877,1,-50.0,-268.30389308900004,0,0,0,1,1
878,1,55.3333333333333,-59.787181334062154,0,0,0,1,1
879,1,-150.0,-59.95856208801293,0,0,0,1,1
880,1,-127.333333333333,-59.8958082199087,0,0,0,1,1
881,1,90.0,-299.9851574897766,0,0,0,1,1
882,2,-317.1,-344.48929698935524,0,1,0,1,1
883,1,-27.0,-59.93810882568359,0,0,0,1,1
884,1,59.0,-59.969982782999665,0,0,0,1,1
885,1,-284.66666666666697,-59.998650762769905,0,0,2,1,1
886,1,926.0,-242.14055259414496,0,0,0,1,1
887,1,-41.8333333333333,-222.00828456877846,0,0,0,1,1
888,1,-73.8333333333333,-59.61786313490424,0,0,0,1,1
889,1,-30.0,-299.9139232635498,0,0,2,1,1
890,1,-132.0,-59.19491923939115,0,0,0,1,1
891,1,147.283333333333,50.82325935323293,0,0,0,1,1
892,1,-156.5,-51.21554279327025,0,0,0,1,1
893,1,389.833333333333,-4.8226606195191835,0,0,0,1,1
894,1,-162.166666666667,-41.05719606082089,0,0,0,1,1
895,1,-25.1666666666667,-299.9798394441605,0,0,0,1,1
896,1,20.0,-178.2865887560827,0,0,0,1,1
897,1,106.5,6.738797596550289,0,0,0,1,1
898,1,-151.166666666667,-55.96880245204713,0,0,0,1,1
899,1,-377.5,-12.87517349508688,0,0,0,1,1
900,1,-220.833333333333,-0.3397177794529791,0,0,0,1,1
901,1,-42.8333333333333,-259.8822426795271,0,0,0,1,1
902,1,-354.166666666667,-59.89042345682779,0,0,0,1,1
903,1,308.66666666666697,-59.95676310857144,0,0,0,1,1
904,1,-107.666666666667,-4.394705457051336,0,1,0,1,0
905,1,80.3333333333333,106.54580722130173,0,1,0,1,0
906,1,765.666666666667,102.71255060010864,0,0,0,1,0
907,1,-308.83333333333303,-59.85486380259147,0,0,0,1,1
908,1,147.36666666666702,-137.76058457086936,0,0,0,1,1
909,1,-38.3333333333333,-59.76314650641595,0,0,0,1,1
910,1,-64.3333333333333,-36.156640746321116,0,0,0,1,1
911,1,-383.666666666667,-73.22850615730653,0,1,0,1,0
912,1,4.98333333333333,-59.227862464055214,0,0,0,1,1
913,1,-52.8333333333333,-48.65249807179314,0,0,0,1,1
914,1,143.833333333333,40.23936857165075,0,0,0,1,0
915,1,454.5,-47.10237023386651,0,0,0,1,1
916,1,-351.0,-59.9261411939341,0,0,0,1,1
917,1,463.666666666667,1.5274397203975572,0,1,0,1,0
918,2,302.83333333333303,-9.546361126517091,0,0,0,1,0
919,1,-1.33333333333333,-59.719830131530074,0,0,0,1,1
920,1,-85.1666666666667,-59.72671041488625,0,0,0,1,1
921,1,463.333333333333,-33.73816058485499,0,1,2,1,0
922,1,68.6666666666667,-289.3442145586762,0,0,0,1,1
923,1,-52.75,-59.64736530997546,0,0,0,1,1
924,1,-175.833333333333,54.583729505575455,1,0,0,1,1
925,1,516.833333333333,-41.10811152568418,0,1,0,1,0
926,1,203.333333333333,-198.61089754585805,0,1,0,1,0
927,1,532.166666666667,208.0141776198701,0,1,0,1,1
928,1,-17.3333333333333,144.0781987723667,0,0,0,1,0
929,2,976.85,-94.38154942982507,0,1,0,1,1
930,1,-68.0,-39.98077225685133,0,0,0,1,1
931,1,-156.0,-59.82371997833252,0,0,1,0,1
932,1,-37.7333333333333,-59.862942907545204,0,0,0,0,1
933,1,-50.0,-690.0,0,0,0,0,1
934,1,3670.0,-39.60525083541745,0,1,0,0,1
935,1,1955.0,-23.37788091609886,0,0,0,0,0
936,1,40.0,-149.28397369384766,0,0,0,0,1
937,1,18.6666666666667,-59.397005341268425,0,0,0,0,1
938,1,251.55,-32.36243878955554,0,1,0,0,1
939,1,1688.16666666667,225.8263458066854,0,0,0,1,0
940,1,-194.5,-59.98019409179688,0,0,0,0,1
941,1,17.6666666666667,-59.8072674751282,0,0,0,0,1
942,1,-298.66666666666697,-59.850966930389546,0,0,0,0,1
943,1,153.666666666667,14.26073002821025,0,1,0,1,1
944,1,183.5,-59.626789412515905,0,0,0,0,1
